Date/Time,Lat,Lon
4/1/2014 16:11:00,40.7396,-73.9909
4/1/2014 16:11:00,40.7429,-73.9868
4/1/2014 16:12:00,40.7839,-73.9566
4/1/2014 16:14:00,40.7541,-73.9744
4/1/2014 16:14:00,40.7701,-73.9879
4/1/2014 16:15:00,40.8942,-73.8991
4/1/2014 16:18:00,40.7538,-73.9809
4/1/2014 16:19:00,40.7413,-73.9852
4/1/2014 16:21:00,40.7551,-73.9878
4/1/2014 16:21:00,40.7474,-74.008
4/1/2014 16:21:00,40.7544,-73.9803
4/1/2014 16:21:00,40.7356,-73.997
4/1/2014 16:21:00,40.7698,-73.9916
4/1/2014 16:21:00,40.7764,-73.9641
4/1/2014 16:21:00,40.7629,-73.9839
